ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4863	"ENSMUSG00000030104.9"	"Edem1"	chr6	+	108846671	108846846	108844826	108845010	108848709	108848830	4863	2512,2925,313	7,0,0	3215,3437,639	0,0,0	324	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
4864	"ENSMUSG00000039917.10"	"Rhbdd2"	chr5	+	135635103	135635223	135632653	135632918	135635994	135636402	4864	154,39,77	65,12,60	108,90,58	34,5,23	269	149	0.0222493327826	0.07960141471478195	0.568,0.643,0.415	0.638,0.909,0.583	-0.168
4866	"ENSMUSG00000059939.13"	"9430015G10Rik"	chr4	+	156121932	156122028	156119163	156119239	156122350	156122416	4866	40,26,11	9,1,0	17,17,34	0,0,0	245	149	4.01684132366e-05	0.0004016592448732883	0.73,0.941,1.0	1.0,1.0,1.0	-0.11
4867	"ENSMUSG00000059939.13"	"9430015G10Rik"	chr4	+	156123975	156124001	156123534	156123669	156124091	156124122	4867	52,20,74	2,0,0	108,4,37	0,0,0	175	149	1	1.0	0.957,1.0,1.0	1.0,1.0,1.0	-0.014
4868	"ENSMUSG00000006411.12"	"Nectin4"	chr1	+	171386159	171386234	171385662	171385738	171386580	171388287	4868	51,10,9	0,0,12	39,14,37	0,0,0	224	149	0.00622765464873	0.027061959713476972	1.0,1.0,0.333	1.0,1.0,1.0	-0.222
4870	"ENSMUSG00000028104.14"	"Polr3gl"	chr3	-	96582087	96582255	96581643	96581773	96594083	96594181	4870	183,45,38	6,27,10	70,43,182	5,12,15	317	149	0.349286156585	0.771892274561867	0.935,0.439,0.641	0.868,0.627,0.851	-0.11
4871	"ENSMUSG00000041571.9"	"Selenow"	chr7	-	15920304	15920358	15920042	15920117	15920448	15920473	4871	1920,863,946	6,0,12	1734,1539,1869	0,0,0	203	149	0.895973425356	1.0	0.996,1.0,0.983	1.0,1.0,1.0	-0.007
4872	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	98939718	98939788	98935273	98935440	98944618	98944720	4872	292,80,142	2,0,0	295,179,162	0,0,0	219	149	1	1.0	0.99,1.0,1.0	1.0,1.0,1.0	-0.003
4874	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	98941535	98941657	98939718	98939788	98944618	98944720	4874	1054,348,512	0,0,0	817,523,937	3,0,0	271	149	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002
4875	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	98945346	98945423	98944618	98944720	98945533	98945735	4875	497,111,184	7,0,0	211,239,259	0,0,0	226	149	0.926138439038	1.0	0.979,1.0,1.0	1.0,1.0,1.0	-0.007
4876	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	98945346	98945426	98944618	98944720	98945533	98945735	4876	697,179,274	7,0,0	518,452,307	0,0,0	229	149	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
4877	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	98966026	98966114	98952200	98954404	98978132	98978237	4877	843,265,473	8,0,0	529,604,399	0,0,0	237	149	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
4878	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99234793	99234906	99161939	99163029	99260344	99260419	4878	0,2,0	233,72,102	0,10,102	130,88,257	262	149	1.94400051612e-13	3.525193744905694e-11	0.0,0.016,0.0	0.0,0.061,0.184	-0.076
4879	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99308343	99308438	99260344	99260419	99520596	99521162	4879	91,28,33	0,0,0	34,11,133	1,0,0	244	149	1	1.0	1.0,1.0,1.0	0.954,1.0,1.0	0.015
4880	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99435215	99435345	99308343	99308438	99520596	99521162	4880	166,50,234	0,0,5	131,110,224	0,0,0	279	149	0.54161064924	1.0	1.0,1.0,0.962	1.0,1.0,1.0	-0.013
4881	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99435215	99435345	99308343	99308438	99520600	99520997	4881	137,44,180	0,0,9	113,79,188	0,0,0	279	149	0.0283518760234	0.09787895988731037	1.0,1.0,0.914	1.0,1.0,1.0	-0.029
4882	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99520596	99520732	99435235	99435345	99522547	99522721	4882	40,11,69	4,0,6	26,31,65	1,22,5	285	149	0.171191556003	0.4385492892591138	0.839,1.0,0.857	0.931,0.424,0.872	0.156
4884	"ENSMUSG00000045100.11"	"Slc25a26"	chr6	+	94510751	94510861	94507513	94507670	94534143	94534248	4884	76,50,41	0,3,0	70,17,143	0,0,0	259	149	1	1.0	1.0,0.906,1.0	1.0,1.0,1.0	-0.031
4886	"ENSMUSG00000045100.11"	"Slc25a26"	chr6	+	94576333	94576378	94535720	94535768	94592411	94592481	4886	26,22,14	2,0,0	10,3,0	0,0,0	194	149	1	1.0	0.909,1.0,1.0	1.0,1.0,NA	-0.03
4888	"ENSMUSG00000045095.16"	"Magi1"	chr6	-	93694007	93694175	93686781	93686875	93697193	93697487	4888	0,0,3	0,0,0	0,28,0	0,3,23	317	149	1	1.0	NA,NA,1.0	NA,0.814,0.0	0.593
4889	"ENSMUSG00000045095.16"	"Magi1"	chr6	-	93694007	93694208	93686781	93686875	93697193	93697487	4889	0,0,3	0,0,0	0,0,0	0,3,23	350	149	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
4890	"ENSMUSG00000045095.16"	"Magi1"	chr6	-	93694007	93694211	93686781	93686875	93697193	93697487	4890	0,0,3	0,0,0	0,0,0	0,3,23	353	149	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
4900	"ENSMUSG00000035765.10"	"Dym"	chr18	+	75063100	75063173	75056629	75056763	75080202	75080328	4900	226,137,157	0,1,0	309,363,189	7,0,0	222	149	0.891413807212	1.0	1.0,0.989,1.0	0.967,1.0,1.0	0.007
4901	"ENSMUSG00000035765.10"	"Dym"	chr18	+	75082364	75082507	75080202	75080328	75114789	75114972	4901	401,203,268	0,2,0	498,256,243	0,0,0	292	149	1	1.0	1.0,0.981,1.0	1.0,1.0,1.0	-0.006
4902	"ENSMUSG00000035765.10"	"Dym"	chr18	+	75199162	75199265	75126824	75126919	75229989	75230172	4902	346,150,175	3,0,0	287,183,76	3,0,0	252	149	1	1.0	0.986,1.0,1.0	0.983,1.0,1.0	0.001
4904	"ENSMUSG00000014550.14"	"Rbsn"	chr6	-	92211587	92211901	92207044	92207185	92214710	92214925	4904	305,164,114	0,0,0	155,105,161	5,0,0	463	149	0.746838154678	1.0	1.0,1.0,1.0	0.909,1.0,1.0	0.03
4905	"ENSMUSG00000014550.14"	"Rbsn"	chr6	-	92211705	92211901	92207152	92207185	92214710	92214849	4905	121,26,58	0,0,0	56,31,104	5,0,0	345	149	0.237789695276	0.5697280124791217	1.0,1.0,1.0	0.829,1.0,1.0	0.057
4906	"ENSMUSG00000019969.14"	"Psen1"	chr12	+	83699354	83699421	83688151	83688293	83699600	83699651	4906	65,10,18	2,0,0	29,24,76	0,79,27	216	149	1.35591875693e-05	0.00016717473505036877	0.957,1.0,1.0	1.0,0.173,0.66	0.375
4909	"ENSMUSG00000029649.10"	"Pomp"	chr5	+	147868722	147868783	147862552	147862650	147869411	147869513	4909	1616,398,1062	0,0,7	1045,797,1539	0,0,0	210	149	1	1.0	1.0,1.0,0.991	1.0,1.0,1.0	-0.003
4911	"ENSMUSG00000004934.14"	"Pias4"	chr10	-	81163784	81164190	81157932	81158017	81167684	81167923	4911	290,127,205	0,0,0	339,303,314	2,0,0	555	149	1	1.0	1.0,1.0,1.0	0.978,1.0,1.0	0.007
4912	"ENSMUSG00000030091.17"	"Nup210"	chr6	-	91026758	91026979	91025221	91025358	91028725	91028901	4912	2128,748,1221	0,0,0	1757,1525,1826	0,11,0	370	149	0.908369484011	1.0	1.0,1.0,1.0	1.0,0.982,1.0	0.006
4913	"ENSMUSG00000030091.17"	"Nup210"	chr6	-	91031621	91031713	91030083	91030258	91034723	91034882	4913	1669,695,949	0,4,0	1384,1104,1434	0,0,0	241	149	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
4914	"ENSMUSG00000030091.17"	"Nup210"	chr6	-	91034723	91034882	91031621	91031713	91036352	91036484	4914	1414,712,1090	0,0,0	1642,1227,1577	12,0,0	308	149	1	1.0	1.0,1.0,1.0	0.985,1.0,1.0	0.005
4915	"ENSMUSG00000030091.17"	"Nup210"	chr6	-	91040847	91040910	91040546	91040726	91042254	91042390	4915	930,351,636	2,0,2	800,692,563	0,6,0	212	149	1	1.0	0.997,1.0,0.996	1.0,0.988,1.0	0.002
4916	"ENSMUSG00000030091.17"	"Nup210"	chr6	-	91053564	91053669	91053371	91053473	91054389	91054496	4916	1295,592,909	0,0,0	1579,752,622	1,0,0	254	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
4917	"ENSMUSG00000030091.17"	"Nup210"	chr6	-	91055224	91055417	91054389	91054496	91060561	91060603	4917	1776,767,1141	0,5,0	2234,1100,1086	0,0,0	342	149	1	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005
4918	"ENSMUSG00000030091.17"	"Nup210"	chr6	-	91087832	91087983	91085808	91085991	91089834	91089931	4918	1424,551,732	0,0,0	1236,909,1518	1,0,0	300	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
4934	"ENSMUSG00000002871.14"	"Tpra1"	chr6	+	88906537	88906712	88905945	88906078	88907940	88908072	4934	3,18,9	118,30,64	0,0,0	149,155,194	324	149	7.70270403017e-10	4.5041282732939724e-08	0.012,0.216,0.061	0.0,0.0,0.0	0.096
4935	"ENSMUSG00000002871.14"	"Tpra1"	chr6	+	88907575	88907826	88905948	88906078	88907940	88908072	4935	15,16,8	118,30,64	8,9,0	149,155,194	400	149	2.44740780975e-08	8.681036184957198e-07	0.045,0.166,0.044	0.02,0.021,0.0	0.071
4936	"ENSMUSG00000002871.14"	"Tpra1"	chr6	+	88908183	88908316	88907940	88908072	88909289	88909376	4936	224,107,81	11,34,0	173,175,277	0,25,0	282	149	0.0469059644486	0.1495555191430075	0.915,0.624,1.0	1.0,0.787,1.0	-0.083
4937	"ENSMUSG00000002871.14"	"Tpra1"	chr6	+	88908250	88908316	88907940	88908072	88909289	88909376	4937	96,40,19	11,34,0	40,59,60	0,25,0	215	149	0.173382397672	0.44335616927382115	0.858,0.449,1.0	1.0,0.621,1.0	-0.105
4945	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88836524	88836725	88835913	88836452	88838117	88838265	4945	210,124,114	4,1,20	156,41,210	0,0,16	350	149	0.371367159806	0.8110033185363674	0.957,0.981,0.708	1.0,1.0,0.848	-0.067
4946	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88840709	88840765	88839626	88839771	88840837	88840900	4946	166,105,34	0,0,3	110,85,212	0,0,0	205	149	1	1.0	1.0,1.0,0.892	1.0,1.0,1.0	-0.036
4947	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88840709	88840781	88839626	88839771	88840837	88840900	4947	73,20,5	0,0,3	26,36,22	0,0,0	221	149	0.389764924066	0.8411594581066782	1.0,1.0,0.529	1.0,1.0,1.0	-0.157
4948	"ENSMUSG00000043008.9"	"Klhl6"	chr16	-	19965933	19966099	19956903	19957353	19982716	19983037	4948	1122,385,738	55,7,3	654,640,846	10,13,18	315	149	0.0934478483928	0.2668717394466844	0.906,0.963,0.991	0.969,0.959,0.957	-0.008
4950	"ENSMUSG00000028180.18"	"Zranb2"	chr3	+	157536447	157536586	157536333	157536386	157537586	157537669	4950	303,143,243	14,0,0	215,207,219	0,0,37	288	149	0.0864535131781	0.2504079772400136	0.918,1.0,1.0	1.0,1.0,0.754	0.055
4951	"ENSMUSG00000028180.18"	"Zranb2"	chr3	+	157536477	157536586	157536333	157536386	157537586	157537669	4951	799,340,577	14,0,0	481,358,592	0,0,37	258	149	0.000309898968846	0.002195548489115713	0.971,1.0,1.0	1.0,1.0,0.902	0.023
4952	"ENSMUSG00000028180.18"	"Zranb2"	chr3	+	157536482	157536586	157536333	157536386	157537586	157537669	4952	303,137,237	14,0,0	215,209,219	0,0,37	253	149	0.0573482998158	0.17730732006268127	0.927,1.0,1.0	1.0,1.0,0.777	0.05
4953	"ENSMUSG00000028180.18"	"Zranb2"	chr3	+	157546074	157546149	157544963	157545122	157546674	157548376	4953	20,0,0	231,111,210	0,0,0	222,234,132	224	149	0.0175965207207	0.06542046715304707	0.054,0.0,0.0	0.0,0.0,0.0	0.018
4955	"ENSMUSG00000107928.1"	"Gm45140"	chr6	-	87825370	87825488	87822339	87822462	87827583	87827696	4955	746,184,436	0,0,1	431,347,589	0,0,13	267	149	0.505435010183	1.0	1.0,1.0,0.996	1.0,1.0,0.962	0.011
4956	"ENSMUSG00000030056.8"	"Isy1"	chr6	-	87833641	87833684	87827034	87827696	87834427	87834493	4956	332,58,217	0,0,1	239,85,258	0,40,13	192	149	1.08464747406e-07	3.057258768315471e-06	1.0,1.0,0.994	1.0,0.623,0.939	0.144
4957	"ENSMUSG00000110266.1"	"Gm32742"	chr9	-	51150805	51151036	51149814	51150150	51151712	51151834	4957	9,5,0	0,3,0	39,30,22	0,0,0	380	149	1	1.0	1.0,0.395,NA	1.0,1.0,1.0	-0.302
4959	"ENSMUSG00000030047.14"	"Arhgap25"	chr6	-	87488191	87488308	87476142	87476350	87492177	87492265	4959	372,166,166	8,0,5	316,197,369	12,33,24	266	149	3.77611098168e-07	8.743566016260189e-06	0.963,1.0,0.949	0.937,0.77,0.896	0.103
4960	"ENSMUSG00000030047.14"	"Arhgap25"	chr6	-	87495912	87496112	87492177	87492265	87532825	87533235	4960	478,198,317	0,0,0	286,373,498	20,0,0	349	149	0.000173022344906	0.001353680407846633	1.0,1.0,1.0	0.859,1.0,1.0	0.047
4963	"ENSMUSG00000057230.14"	"Aak1"	chr6	+	86944356	86944478	86936941	86937084	86946103	86946185	4963	228,157,176	0,0,0	200,240,83	8,0,0	271	149	0.275206867898	0.6388900519283403	1.0,1.0,1.0	0.932,1.0,1.0	0.023
4964	"ENSMUSG00000057230.14"	"Aak1"	chr6	+	86959031	86959274	86956258	86956572	86963992	86964225	4964	118,67,80	6,18,0	144,147,94	8,5,0	392	149	0.0965542402712	0.274153568567364	0.882,0.586,1.0	0.872,0.918,1.0	-0.107
4965	"ENSMUSG00000057230.14"	"Aak1"	chr6	+	86970990	86971086	86967268	86967373	86995839	86997622	4965	0,0,5	119,11,61	5,16,0	181,41,157	245	149	0.0152498025762	0.057800977871604466	0.0,0.0,0.047	0.017,0.192,0.0	-0.054
4966	"ENSMUSG00000057230.14"	"Aak1"	chr6	+	86982541	86982643	86967268	86967373	86995839	86997622	4966	20,8,0	119,11,61	23,9,0	181,41,157	251	149	0.185766255284	0.4684502490669494	0.091,0.302,0.0	0.07,0.115,0.0	0.069
4967	"ENSMUSG00000029994.17"	"Anxa4"	chr6	-	86750227	86750913	86748886	86748980	86751062	86751119	4967	8,9,0	230,37,50	0,7,31	184,143,165	835	149	0.370996418169	0.8106568092105999	0.006,0.042,0.0	0.0,0.009,0.032	0.002
4968	"ENSMUSG00000029994.17"	"Anxa4"	chr6	-	86751062	86751119	86747470	86748980	86752152	86752232	4968	315,53,102	0,7,0	194,200,186	0,0,0	206	149	0.396166249831	0.8514751772569595	1.0,0.846,1.0	1.0,1.0,1.0	-0.051
4969	"ENSMUSG00000029994.17"	"Anxa4"	chr6	-	86774948	86775014	86765761	86765807	86793508	86793564	4969	5,0,0	35,28,62	6,0,0	64,25,86	215	149	0.913112540083	1.0	0.09,0.0,0.0	0.061,0.0,0.0	0.01
4970	"ENSMUSG00000029994.17"	"Anxa4"	chr6	-	86774948	86775048	86765761	86765807	86793508	86793564	4970	7,0,0	35,28,62	6,0,0	64,25,86	249	149	0.526925475513	1.0	0.107,0.0,0.0	0.053,0.0,0.0	0.018
4971	"ENSMUSG00000046679.16"	"C87436"	chr6	+	86447310	86447421	86445433	86446268	86449760	86449865	4971	116,50,94	0,1,0	118,131,120	0,0,0	260	149	1	1.0	1.0,0.966,1.0	1.0,1.0,1.0	-0.011
4972	"ENSMUSG00000046679.16"	"C87436"	chr6	+	86447340	86447421	86445433	86446268	86449760	86449865	4972	94,25,22	0,1,0	75,42,64	0,0,0	230	149	1	1.0	1.0,0.942,1.0	1.0,1.0,1.0	-0.019
4973	"ENSMUSG00000046679.16"	"C87436"	chr6	+	86454259	86454313	86453608	86453713	86457815	86457923	4973	0,0,0	81,49,53	0,0,59	71,52,0	203	149	0.00314693335795	0.015192449136690114	0.0,0.0,0.0	0.0,0.0,1.0	-0.333
4974	"ENSMUSG00000039771.13"	"Polr2j"	chr5	+	136119994	136120084	136116630	136116805	136122088	136122263	4974	500,269,268	24,1,0	392,283,214	2,0,0	239	149	7.55554345299e-05	0.000682366624442113	0.929,0.994,1.0	0.992,1.0,1.0	-0.023
4976	"ENSMUSG00000029998.14"	"Pcyox1"	chr6	-	86395913	86396120	86394408	86394583	86396972	86397141	4976	466,143,261	18,0,4	294,330,613	29,46,5	356	149	0.00104808331939	0.006002489954448264	0.916,1.0,0.965	0.809,0.75,0.981	0.114
4977	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157972999	157973045	157972231	157972317	157975227	157975294	4977	136,62,133	12,0,0	115,156,26	13,0,0	195	149	0.671704163444	1.0	0.896,1.0,1.0	0.871,1.0,1.0	0.008
4978	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157988639	157988784	157972999	157975294	157991680	157991812	4978	159,93,117	0,13,0	241,244,167	8,0,0	294	149	0.0320324081995	0.10853895358633855	1.0,0.784,1.0	0.939,1.0,1.0	-0.052
4979	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157994596	157994758	157991680	157991812	157999656	157999736	4979	350,92,154	0,6,0	293,411,83	0,0,0	311	149	0.685213833651	1.0	1.0,0.88,1.0	1.0,1.0,1.0	-0.04
4980	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157999656	157999736	157994212	157994758	158001073	158001089	4980	212,111,128	15,0,4	162,312,82	0,0,0	229	149	3.38677510725e-06	5.322216500088389e-05	0.902,1.0,0.954	1.0,1.0,1.0	-0.048
4981	"ENSMUSG00000024130.16"	"Abca3"	chr17	+	24357918	24357991	24352022	24352251	24360887	24361089	4981	31,22,24	24,14,34	66,72,60	21,34,0	222	149	0.000254504792374	0.0018721298286800297	0.464,0.513,0.321	0.678,0.587,1.0	-0.322
4982	"ENSMUSG00000024130.16"	"Abca3"	chr17	+	24360887	24361089	24351949	24352251	24364476	24364586	4982	75,51,82	0,0,0	158,140,141	4,0,0	351	149	0.609836567981	1.0	1.0,1.0,1.0	0.944,1.0,1.0	0.019
4983	"ENSMUSG00000024048.15"	"Myl12a"	chr17	-	70999988	71000234	70996696	70996895	71002107	71002187	4983	0,0,0	515,156,264	4,0,0	278,246,520	395	149	1	1.0	0.0,0.0,0.0	0.005,0.0,0.0	-0.002
4985	"ENSMUSG00000063810.7"	"Alms1"	chr6	+	85651262	85651418	85643157	85643283	85656394	85656529	4985	137,49,46	0,0,5	173,34,117	0,0,0	305	149	0.360994282117	0.7926648597396277	1.0,1.0,0.818	1.0,1.0,1.0	-0.061
4986	"ENSMUSG00000051343.11"	"Rab11fip5"	chr6	-	85340342	85342361	85337480	85337670	85347779	85348455	4986	438,122,201	67,17,83	342,332,284	34,50,162	2168	149	0.928027167105	1.0	0.31,0.33,0.143	0.409,0.313,0.108	-0.016
4987	"ENSMUSG00000021592.18"	"Arsk"	chr13	-	76093887	76094017	76091657	76091817	76098373	76098660	4987	132,71,113	3,3,0	76,52,74	0,0,0	279	149	0.48161948327	0.9814213182442588	0.959,0.927,1.0	1.0,1.0,1.0	-0.038
4991	"ENSMUSG00000023826.16"	"Prkn"	chr17	+	11237461	11237702	11067124	11067292	11303592	11303711	4991	12,2,30	0,0,0	27,21,49	8,0,0	390	149	0.00195397309133	0.010159526971963553	1.0,1.0,1.0	0.563,1.0,1.0	0.146
4994	"ENSMUSG00000032112.10"	"Trappc4"	chr9	-	44405242	44405346	44403760	44404460	44406803	44406978	4994	608,292,532	0,0,8	481,556,953	0,0,0	253	149	0.895144944725	1.0	1.0,1.0,0.975	1.0,1.0,1.0	-0.008
4996	"ENSMUSG00000014748.13"	"Tex261"	chr6	-	83771446	83771549	83768884	83771303	83772241	83772309	4996	725,145,316	6,0,4	402,371,379	5,4,0	252	149	0.875701136843	1.0	0.986,1.0,0.979	0.979,0.982,1.0	0.001
4997	"ENSMUSG00000014748.13"	"Tex261"	chr6	-	83773709	83773863	83770415	83772309	83775017	83775097	4997	788,225,441	0,0,5	465,517,401	0,0,0	303	149	1	1.0	1.0,1.0,0.977	1.0,1.0,1.0	-0.008
4998	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92186550	92186609	92184301	92184352	92214048	92214089	4998	0,0,14	38,9,18	36,0,0	16,6,38	208	149	0.956882638286	1.0	0.0,0.0,0.358	0.617,0.0,0.0	-0.086
4999	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92186550	92186609	92185458	92185588	92214048	92214089	4999	0,0,14	12,0,7	20,0,0	0,0,0	208	149	1	1.0	0.0,NA,0.589	1.0,NA,NA	-0.706
5000	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92187032	92187408	92186550	92186609	92214048	92214089	5000	40,39,24	4,0,14	13,37,173	45,5,12	525	149	0.195548699869	0.48869006924524483	0.739,1.0,0.327	0.076,0.677,0.804	0.17
5001	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92187043	92187408	92184267	92184352	92214048	92214089	5001	37,41,24	38,9,18	13,37,173	16,6,38	514	149	0.307343171798	0.6972464787247572	0.22,0.569,0.279	0.191,0.641,0.569	-0.111
5002	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92187043	92187408	92186464	92186609	92214048	92214089	5002	49,44,39	4,0,14	21,37,173	45,5,12	514	149	0.134504866156	0.3614342382437036	0.78,1.0,0.447	0.119,0.682,0.807	0.206
5004	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92215448	92215575	92214048	92214089	92221471	92221589	5004	107,103,127	28,9,22	168,45,120	29,35,0	276	149	0.655727498923	1.0	0.674,0.861,0.757	0.758,0.41,1.0	0.041
5005	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92215463	92215575	92214048	92214089	92221471	92221615	5005	191,131,168	28,9,22	247,71,195	29,35,0	261	149	0.657935208199	1.0	0.796,0.893,0.813	0.829,0.537,1.0	0.045
5006	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92228448	92228481	92221469	92221615	92230658	92230724	5006	271,128,199	0,0,2	370,238,340	0,0,0	182	149	1	1.0	1.0,1.0,0.988	1.0,1.0,1.0	-0.004
5007	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92326912	92327164	92320228	92320459	92328311	92328401	5007	143,113,193	2,0,0	169,118,57	8,0,0	401	149	0.0170466564262	0.06361063307802121	0.964,1.0,1.0	0.887,1.0,1.0	0.026
5008	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92326915	92327164	92320228	92320459	92328311	92328401	5008	149,78,221	2,0,0	156,82,68	8,0,0	398	149	0.0124210079863	0.04856168795806581	0.965,1.0,1.0	0.88,1.0,1.0	0.028
5009	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92326915	92327164	92320228	92320459	92328314	92328401	5009	139,45,214	25,12,3	127,92,102	1,39,0	398	149	0.159483983098	0.4144785834490535	0.675,0.584,0.964	0.979,0.469,1.0	-0.075
5010	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92351608	92351631	92349387	92349448	92356863	92357019	5010	0,0,1	0,0,10	1,0,0	25,23,0	172	149	1	1.0	NA,NA,0.08	0.033,0.0,NA	0.064
5011	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92351700	92351864	92348910	92349448	92356863	92356993	5011	305,64,58	0,0,10	306,120,0	25,23,0	313	149	1	1.0	1.0,1.0,0.734	0.854,0.713,NA	0.128
5015	"ENSMUSG00000087578.1"	"Ccdc142os"	chr6	-	83107742	83107914	83106866	83107190	83108883	83108987	5015	8,6,8	0,0,24	9,0,0	0,0,0	321	149	1	1.0	1.0,1.0,0.134	1.0,NA,NA	-0.289
5021	"ENSMUSG00000068328.9"	"Aup1"	chr6	+	83055128	83055279	83054713	83055048	83055505	83055690	5021	605,463,279	0,0,9	746,499,547	0,0,0	300	149	0.95206673991	1.0	1.0,1.0,0.939	1.0,1.0,1.0	-0.02
5022	"ENSMUSG00000068328.9"	"Aup1"	chr6	+	83056977	83057093	83056758	83056878	83057275	83057394	5022	757,364,592	4,0,0	884,729,373	0,0,0	265	149	1	1.0	0.991,1.0,1.0	1.0,1.0,1.0	-0.003
5023	"ENSMUSG00000030041.9"	"M1ap"	chr6	+	83028391	83028532	83026197	83026404	83029769	83030183	5023	20,6,15	0,0,0	21,0,95	0,4,9	290	149	0.000446286683801	0.0029948527192783115	1.0,1.0,1.0	1.0,0.0,0.844	0.385
5025	"ENSMUSG00000022131.3"	"Gpr180"	chr14	+	118148084	118148285	118139736	118139895	118153568	118153749	5025	121,22,34	9,7,6	122,111,61	0,0,0	350	149	4.61418681041e-11	3.7610283299599496e-09	0.851,0.572,0.707	1.0,1.0,1.0	-0.29
5027	"ENSMUSG00000002504.15"	"Slc9a3r2"	chr17	-	24640594	24640657	24639285	24640389	24641708	24641752	5027	65,20,75	0,0,0	39,88,16	4,0,0	212	149	0.800700222794	1.0	1.0,1.0,1.0	0.873,1.0,1.0	0.042
5029	"ENSMUSG00000030168.13"	"Adipor2"	chr6	-	119358921	119359109	119357215	119357409	119359350	119359537	5029	1462,601,723	23,4,0	870,998,978	5,0,16	337	149	0.416102031925	0.8851055933420167	0.966,0.985,1.0	0.987,1.0,0.964	0.0
5031	"ENSMUSG00000024691.13"	"Fam111a"	chr19	+	12573529	12573580	12564553	12564650	12577089	12577170	5031	217,88,199	0,0,0	147,120,212	0,0,52	200	149	1.96878515935e-07	5.073171180163512e-06	1.0,1.0,1.0	1.0,1.0,0.752	0.083
5032	"ENSMUSG00000024691.13"	"Fam111a"	chr19	+	12583922	12584122	12577089	12577170	12586834	12589762	5032	872,322,846	14,0,0	774,373,681	3,0,0	349	149	0.52692346231	1.0	0.964,1.0,1.0	0.991,1.0,1.0	-0.009
5033	"ENSMUSG00000033557.17"	"Fam20b"	chr1	-	156690476	156690648	156687355	156687547	156698726	156698836	5033	454,129,233	0,0,0	279,265,383	0,26,0	321	149	5.73511056812e-06	8.234781980328174e-05	1.0,1.0,1.0	1.0,0.826,1.0	0.058
5034	"ENSMUSG00000033557.17"	"Fam20b"	chr1	-	156716887	156716980	156705667	156706167	156718865	156719072	5034	79,31,57	8,8,36	68,56,62	29,29,20	242	149	0.218825318544	0.5330061938550157	0.859,0.705,0.494	0.591,0.543,0.656	0.089
5048	"ENSMUSG00000028608.15"	"Czib"	chr4	+	107895550	107895586	107894872	107894938	107896661	107897118	5048	0,0,1	0,0,0	0,0,0	5,0,0	185	149	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
5049	"ENSMUSG00000028608.15"	"Czib"	chr4	+	107896661	107896748	107894872	107894938	107896870	107897118	5049	0,0,0	117,71,107	5,0,0	143,200,244	236	149	1	1.0	0.0,0.0,0.0	0.022,0.0,0.0	-0.007
